"Date","DISVX"
"2025-02-10",79021.4
"2025-02-11",79157.71
"2025-02-12",79123.63
"2025-02-13",80111.83
"2025-02-14",80111.83
"2025-02-18",80588.88
"2025-02-19",79839.22
"2025-02-20",80282.2
"2025-02-21",79532.54
"2025-02-24",79566.62
"2025-02-25",80179.98
"2025-02-26",80452.58
"2025-02-27",79668.84
"2025-02-28",79668.84
"2025-03-03",79941.45
"2025-03-04",79702.92
"2025-03-05",82190.44
"2025-03-06",82326.74
"2025-03-07",83280.86
"2025-03-10",81440.78
"2025-03-11",81543
"2025-03-12",82326.74
"2025-03-13",81849.68
"2025-03-14",83451.24
"2025-03-17",84439.43
"2025-03-18",84950.57
"2025-03-19",85223.17
"2025-03-20",84575.73
"2025-03-21",84132.75
"2025-03-24",84030.52
"2025-03-25",84643.89
"2025-03-26",83962.37
"2025-03-27",84234.98
"2025-03-28",83383.09
"2025-03-31",82360.82
"2025-04-01",82497.12
"2025-04-02",82599.35
"2025-04-03",80929.64
"2025-04-04",75136.78
"2025-04-07",73467.08
"2025-04-08",74148.59
"2025-04-09",77794.68
"2025-04-10",78067.29
"2025-04-11",80043.67
"2025-04-14",81304.47
"2025-04-15",81781.53
"2025-04-16",82020.06
"2025-04-17",82633.42
"2025-04-21",83314.94
"2025-04-22",83826.07
"2025-04-23",83757.92
"2025-04-24",84950.57
"2025-04-25",85052.79
"2025-04-28",86006.91
"2025-04-29",85972.84
"2025-04-30",86075.06
"2025-05-01",85291.32
"2025-05-02",86177.29
"2025-05-05",86313.59
"2025-05-06",86961.03
"2025-05-07",86926.95
"2025-05-08",86824.73
"2025-05-09",87710.69
"2025-05-12",87744.77
"2025-05-13",88494.43
"2025-05-14",88221.83
"2025-05-15",88596.66
"2025-05-16",88835.19
"2025-05-19",89687.08
"2025-05-20",90164.14
"2025-05-21",89891.53
"2025-05-22",90061.91
"2025-05-23",90675.27
"2025-05-27",91493.09
"2025-05-28",90879.73
"2025-05-29",91356.79
